District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Bence John's Protein,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Specific gravity,0
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Others,2
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Stool Test,9248
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Occult blood,1409
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Reducing sugar,111
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Urine test,33461
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Bile salts,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Bile Pigments,37
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Urobili nogen,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Porpho bilinogen,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Acetone,447
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Chyle,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Semen Analysis,90
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Bence John's Protein,6
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Specific gravity,0
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Others,195
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Stool Test,14965
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Occult blood,3090
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Reducing sugar,478
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Urine test,35624
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Bile salts,295
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Bile Pigments,209
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Urobili nogen,2276
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Porpho bilinogen,20
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Acetone,288
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Chyle,8
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Semen Analysis,390
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Bence John's Protein,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Specific gravity,0
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Others,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Stool Test,2380
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Occult blood,206
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Reducing sugar,340
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Urine test,7215
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Bile salts,30
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Bile Pigments,32
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Urobili nogen,30
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Porpho bilinogen,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Acetone,8
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Chyle,19
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Semen Analysis,35
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Bence John's Protein,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Specific gravity,0
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Others,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Stool Test,430
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Occult blood,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Reducing sugar,239
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Urine test,1995
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Bile salts,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Bile Pigments,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Urobili nogen,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Porpho bilinogen,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Acetone,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Chyle,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Semen Analysis,4
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Bence John's Protein,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Specific gravity,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Others,8
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Stool Test,239
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Occult blood,10
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Reducing sugar,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Urine test,1150
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Bile salts,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Bile Pigments,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Urobili nogen,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Porpho bilinogen,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Acetone,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Chyle,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Semen Analysis,2
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Bence John's Protein,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Specific gravity,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Others,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Stool Test,487
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Occult blood,7
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Reducing sugar,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Urine test,2228
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Bile salts,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Bile Pigments,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Urobili nogen,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Porpho bilinogen,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Acetone,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Chyle,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Semen Analysis,1
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Bence John's Protein,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Specific gravity,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Others,11
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Stool Test,1140
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Occult blood,104
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Reducing sugar,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Urine test,3545
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Bile salts,3
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Bile Pigments,4
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Urobili nogen,10
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Porpho bilinogen,3
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Acetone,13
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Chyle,3
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Semen Analysis,8
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Bence John's Protein,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Specific gravity,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Others,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Stool Test,850
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Occult blood,117
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Reducing sugar,11
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Urine test,2480
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Bile salts,21
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Bile Pigments,21
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Urobili nogen,21
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Porpho bilinogen,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Acetone,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Chyle,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Semen Analysis,22
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Bence John's Protein,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Specific gravity,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Others,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Stool Test,1250
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Occult blood,163
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Reducing sugar,37
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Urine test,5550
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bile salts,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bile Pigments,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Urobili nogen,43
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Porpho bilinogen,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Acetone,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Chyle,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Semen Analysis,104
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bence John's Protein,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Specific gravity,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Others,22
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Stool Test,873
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Occult blood,78
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Reducing sugar,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Urine test,2262
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bile salts,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bile Pigments,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Urobili nogen,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Porpho bilinogen,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Acetone,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Chyle,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Semen Analysis,18
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bence John's Protein,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Specific gravity,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Others,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Stool Test,2636
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Occult blood,93
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Reducing sugar,200
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Urine test,5550
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bile salts,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bile Pigments,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Urobili nogen,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Porpho bilinogen,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Acetone,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Chyle,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Semen Analysis,10
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Bence John's Protein,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Specific gravity,0
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/13,Others,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Stool Test,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Occult blood,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Reducing sugar,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Urine test,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Bile salts,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Bile Pigments,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Urobili nogen,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Porpho bilinogen,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Acetone,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Chyle,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Semen Analysis,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Bence John's Protein,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Specific gravity,0
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/13,Others,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Stool Test,1656
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Occult blood,112
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Reducing sugar,370
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Urine test,8332
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Bile salts,33
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Bile Pigments,35
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Urobili nogen,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Porpho bilinogen,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Acetone,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Chyle,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Semen Analysis,5
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Bence John's Protein,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Specific gravity,0
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/13,Others,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Stool Test,1871
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Occult blood,164
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Reducing sugar,213
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Urine test,7179
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Bile salts,27
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Bile Pigments,27
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Urobili nogen,27
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Porpho bilinogen,4
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Acetone,71
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Chyle,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Semen Analysis,26
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Bence John's Protein,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Specific gravity,0
Dhanusha,Janakpur,Terai,Central,2069/70,2012/13,Others,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Stool Test,454
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Occult blood,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Reducing sugar,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Urine test,2288
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Bile salts,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Bile Pigments,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Urobili nogen,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Porpho bilinogen,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Acetone,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Chyle,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Semen Analysis,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Bence John's Protein,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Specific gravity,0
Mahottari,Janakpur,Terai,Central,2069/70,2012/13,Others,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Stool Test,1886
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Occult blood,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Reducing sugar,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Urine test,5201
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Bile salts,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Bile Pigments,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Urobili nogen,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Porpho bilinogen,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Acetone,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Chyle,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Semen Analysis,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Bence John's Protein,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Specific gravity,0
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Others,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Stool Test,685
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Occult blood,8
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Reducing sugar,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Urine test,1451
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Bile salts,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Bile Pigments,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Urobili nogen,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Porpho bilinogen,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Acetone,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Chyle,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Semen Analysis,2
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Bence John's Protein,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Specific gravity,0
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Others,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Stool Test,2621
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Occult blood,79
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Reducing sugar,1
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Urine test,8366
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Bile salts,277
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Bile Pigments,277
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Urobili nogen,277
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Porpho bilinogen,277
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Acetone,305
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Chyle,277
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Semen Analysis,7
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Bence John's Protein,277
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Specific gravity,277
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Others,9
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Stool Test,2554
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Occult blood,454
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Reducing sugar,696
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Urine test,4668
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Bile salts,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Bile Pigments,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Urobili nogen,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Porpho bilinogen,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Acetone,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Chyle,1
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Semen Analysis,8
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Bence John's Protein,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Specific gravity,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Others,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Stool Test,709
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Occult blood,4
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Reducing sugar,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Urine test,2695
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Bile salts,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Bile Pigments,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Urobili nogen,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Porpho bilinogen,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Acetone,18
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Chyle,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Semen Analysis,10
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Bence John's Protein,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Specific gravity,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Others,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Stool Test,3242
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Occult blood,2055
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Reducing sugar,21
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Urine test,10483
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Bile salts,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Bile Pigments,1
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Urobili nogen,510
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Porpho bilinogen,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Acetone,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Chyle,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Semen Analysis,57
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Bence John's Protein,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Specific gravity,0
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Others,4
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Stool Test,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Occult blood,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Reducing sugar,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Urine test,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Bile salts,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Bile Pigments,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Urobili nogen,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Porpho bilinogen,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Acetone,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Chyle,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Semen Analysis,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Bence John's Protein,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Specific gravity,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Others,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Stool Test,5834
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Occult blood,607
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Reducing sugar,9
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Urine test,13849
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Bile salts,5
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Bile Pigments,7
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Urobili nogen,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Porpho bilinogen,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Acetone,211
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Chyle,10
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Semen Analysis,191
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Bence John's Protein,3
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Specific gravity,0
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Others,2
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Stool Test,81340
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Occult blood,10118
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Reducing sugar,11979
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Urine test,272869
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Bile salts,4898
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Bile Pigments,3016
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Urobili nogen,3026
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Porpho bilinogen,460
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Acetone,2580
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Chyle,90
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Semen Analysis,3435
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Bence John's Protein,175
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Specific gravity,4014
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Others,114
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Stool Test,1172
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Occult blood,207
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Reducing sugar,107
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Urine test,4558
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Bile salts,2
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Bile Pigments,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Urobili nogen,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Porpho bilinogen,0
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Acetone,0
