District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Total,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Bajura,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Total,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PF Imported,Total,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Bajhang,Seti,Mountain,Far-Western,2070/71,2013/14,PM Imported,Total,Male,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,2
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,2
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,3
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,4
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Male,4
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,2
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,1
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,2
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Female,2
Achham,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Male,4
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,1
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,1
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Male,1
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Doti,Seti,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Male,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,2
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,5
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,16
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,6
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,18
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,3
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,17
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,3
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,17
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,Total,Female,3
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PF Imported,Total,Male,17
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,PM Imported,Total,Male,2
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,1
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,1
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,1
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,8
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,9
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PF Imported,Total,Male,9
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,PM Imported,Total,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PF Imported,Total,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Baitadi,Mahakali,Hill,Far-Western,2070/71,2013/14,PM Imported,Total,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,1
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,1
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,Total,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PF Imported,Total,Male,1
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Imported,Total,Female,0
Darchula,Mahakali,Mountain,Far-Western,2070/71,2013/14,PM Imported,Total,Male,0
